periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,año_descarga
ENERO - DICIEMBRE,2022,2023-06-01,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1499,1499,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,22,21,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,3,3,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1088,1072,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,402,364,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,109,104,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,126,104,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,27,26,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,28,28,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,9,9,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,215,197,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,36,35,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,75,73,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3597,3592,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,18000,17656,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,735,733,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,50,48,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,33,32,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,4,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,130,130,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,6,6,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,792,792,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,148,148,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,32,32,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,12,12,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,12,12,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,HUAURA,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,670,670,150801,LIMA,HUAURA,HUACHO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,22,20,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,4,1,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2150,2116,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,662,559,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,300,290,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,388,331,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,183,172,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,152,151,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,360,276,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,63,57,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,186,161,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,39634,31881,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,0,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,6,6,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,217,217,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,72,50,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,27,24,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,107,99,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,9,8,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,43,40,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,2,2,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,8,8,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,280,271,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,213,203,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,1590,1545,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,86,86,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,270,264,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,89,89,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,60,60,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,81,76,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,ICA,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1344,1336,110101,ICA,ICA,ICA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,108,104,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,59,57,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1480,1419,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,738,624,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,178,166,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,359,344,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,73,70,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,39,39,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,514,466,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,37,36,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,158,151,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,74,73,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,98,98,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3777,3682,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,33983,30929,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,4,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,156,155,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,471,471,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,55,54,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,22,20,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,46,46,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,43,42,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,151,151,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,38,38,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,160,160,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,18,18,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,1054,1054,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,782,782,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,6,6,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,9,9,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,320,320,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,24,23,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,118,117,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,39,39,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,151,145,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,7,7,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,48,48,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,10,10,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,JUNIN,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1304,1304,120114,JUNIN,HUANCAYO,EL TAMBO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,83,55,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,336,332,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1051,935,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,1086,715,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,281,256,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,735,650,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,114,94,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,39,35,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,6,4,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,500,419,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,48,47,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,351,335,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,269,269,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2023-06-15,2023
